geom,north,south,east,west,code,name,enabled
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 55.0000000000001,-38.9999999999999 55.5000000000001,-37.9999999999999 55.5000000000001,-37.9999999999999 55.0000000000001,-38.9999999999999 55.0000000000001)))",55.5,55,-38,-39,39B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 55.5000000000001,-38.9999999999999 56.0000000000001,-37.9999999999999 56.0000000000001,-37.9999999999999 55.5000000000001,-38.9999999999999 55.5000000000001)))",56,55.5,-38,-39,40B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 56.0000000000001,-38.9999999999999 56.5000000000001,-37.9999999999999 56.5000000000001,-37.9999999999999 56.0000000000001,-38.9999999999999 56.0000000000001)))",56.5,56,-38,-39,41B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 56.5000000000001,-38.9999999999999 57.0000000000001,-37.9999999999999 57.0000000000001,-37.9999999999999 56.5000000000001,-38.9999999999999 56.5000000000001)))",57,56.5,-38,-39,42B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 57.0000000000001,-38.9999999999999 57.5000000000001,-37.9999999999999 57.5000000000001,-37.9999999999999 57.0000000000001,-38.9999999999999 57.0000000000001)))",57.5,57,-38,-39,43B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 57.5000000000001,-38.9999999999999 58.0000000000001,-37.9999999999999 58.0000000000001,-37.9999999999999 57.5000000000001,-38.9999999999999 57.5000000000001)))",58,57.5,-38,-39,44B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 58.0000000000001,-38.9999999999999 58.5000000000001,-37.9999999999999 58.5000000000001,-37.9999999999999 58.0000000000001,-38.9999999999999 58.0000000000001)))",58.5,58,-38,-39,45B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 58.5000000000001,-38.9999999999999 59.0000000000001,-37.9999999999999 59.0000000000001,-37.9999999999999 58.5000000000001,-38.9999999999999 58.5000000000001)))",59,58.5,-38,-39,46B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 59.0000000000001,-38.9999999999999 59.5000000000001,-37.9999999999999 59.5000000000001,-37.9999999999999 59.0000000000001,-38.9999999999999 59.0000000000001)))",59.5,59,-38,-39,47B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 59.5000000000001,-38.9999999999999 60.0000000000001,-37.9999999999999 60.0000000000001,-37.9999999999999 59.5000000000001,-38.9999999999999 59.5000000000001)))",60,59.5,-38,-39,48B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 60.0000000000001,-38.9999999999999 60.5000000000001,-37.9999999999999 60.5000000000001,-37.9999999999999 60.0000000000001,-38.9999999999999 60.0000000000001)))",60.5,60,-38,-39,49B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 60.5000000000001,-38.9999999999999 61.0000000000001,-37.9999999999999 61.0000000000001,-37.9999999999999 60.5000000000001,-38.9999999999999 60.5000000000001)))",61,60.5,-38,-39,50B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 61.0000000000001,-38.9999999999999 61.5000000000001,-37.9999999999999 61.5000000000001,-37.9999999999999 61.0000000000001,-38.9999999999999 61.0000000000001)))",61.5,61,-38,-39,51B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 61.5000000000001,-38.9999999999999 62.0000000000001,-37.9999999999999 62.0000000000001,-37.9999999999999 61.5000000000001,-38.9999999999999 61.5000000000001)))",62,61.5,-38,-39,52B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 62.0000000000001,-38.9999999999999 62.5000000000001,-37.9999999999999 62.5000000000001,-37.9999999999999 62.0000000000001,-38.9999999999999 62.0000000000001)))",62.5,62,-38,-39,53B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 62.5000000000001,-38.9999999999999 63.0000000000001,-37.9999999999999 63.0000000000001,-37.9999999999999 62.5000000000001,-38.9999999999999 62.5000000000001)))",63,62.5,-38,-39,54B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 63.0000000000001,-38.9999999999999 63.5000000000001,-37.9999999999999 63.5000000000001,-37.9999999999999 63.0000000000001,-38.9999999999999 63.0000000000001)))",63.5,63,-38,-39,55B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 63.5000000000001,-38.9999999999999 64.0000000000001,-37.9999999999999 64.0000000000001,-37.9999999999999 63.5000000000001,-38.9999999999999 63.5000000000001)))",64,63.5,-38,-39,56B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 64.0000000000001,-38.9999999999999 64.5000000000001,-37.9999999999999 64.5000000000001,-37.9999999999999 64.0000000000001,-38.9999999999999 64.0000000000001)))",64.5,64,-38,-39,57B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 64.5000000000001,-38.9999999999999 65.0000000000001,-37.9999999999999 65.0000000000001,-37.9999999999999 64.5000000000001,-38.9999999999999 64.5000000000001)))",65,64.5,-38,-39,58B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 65.0000000000001,-38.9999999999999 65.5000000000001,-37.9999999999999 65.5000000000001,-37.9999999999999 65.0000000000001,-38.9999999999999 65.0000000000001)))",65.5,65,-38,-39,59B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 65.5000000000001,-38.9999999999999 66.0000000000001,-37.9999999999999 66.0000000000001,-37.9999999999999 65.5000000000001,-38.9999999999999 65.5000000000001)))",66,65.5,-38,-39,60B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 66.0000000000001,-38.9999999999999 66.5000000000001,-37.9999999999999 66.5000000000001,-37.9999999999999 66.0000000000001,-38.9999999999999 66.0000000000001)))",66.5,66,-38,-39,61B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 82.5000000000001,-38.9999999999999 83.0000000000001,-37.9999999999999 83.0000000000001,-37.9999999999999 82.5000000000001,-38.9999999999999 82.5000000000001)))",83,82.5,-38,-39,94B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 83.0000000000001,-38.9999999999999 83.5000000000001,-37.9999999999999 83.5000000000001,-37.9999999999999 83.0000000000001,-38.9999999999999 83.0000000000001)))",83.5,83,-38,-39,95B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 83.5000000000001,-38.9999999999999 84.0000000000001,-37.9999999999999 84.0000000000001,-37.9999999999999 83.5000000000001,-38.9999999999999 83.5000000000001)))",84,83.5,-38,-39,96B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 84.0000000000001,-38.9999999999999 84.5000000000001,-37.9999999999999 84.5000000000001,-37.9999999999999 84.0000000000001,-38.9999999999999 84.0000000000001)))",84.5,84,-38,-39,97B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-38.9999999999999 84.5000000000001,-38.9999999999999 85.0000000000001,-37.9999999999999 85.0000000000001,-37.9999999999999 84.5000000000001,-38.9999999999999 84.5000000000001)))",85,84.5,-38,-39,98B1,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 36.0000000000001,-37.9999999999999 36.5000000000001,-36.9999999999999 36.5000000000001,-36.9999999999999 36.0000000000001,-37.9999999999999 36.0000000000001)))",36.5,36,-37,-38,01B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 36.5000000000001,-37.9999999999999 37.0000000000001,-36.9999999999999 37.0000000000001,-36.9999999999999 36.5000000000001,-37.9999999999999 36.5000000000001)))",37,36.5,-37,-38,02B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 37.0000000000001,-37.9999999999999 37.5000000000001,-36.9999999999999 37.5000000000001,-36.9999999999999 37.0000000000001,-37.9999999999999 37.0000000000001)))",37.5,37,-37,-38,03B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 37.5000000000001,-37.9999999999999 38.0000000000001,-36.9999999999999 38.0000000000001,-36.9999999999999 37.5000000000001,-37.9999999999999 37.5000000000001)))",38,37.5,-37,-38,04B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 38.0000000000001,-37.9999999999999 38.5000000000001,-36.9999999999999 38.5000000000001,-36.9999999999999 38.0000000000001,-37.9999999999999 38.0000000000001)))",38.5,38,-37,-38,05B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 38.5000000000001,-37.9999999999999 39.0000000000001,-36.9999999999999 39.0000000000001,-36.9999999999999 38.5000000000001,-37.9999999999999 38.5000000000001)))",39,38.5,-37,-38,06B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 39.0000000000001,-37.9999999999999 39.5000000000001,-36.9999999999999 39.5000000000001,-36.9999999999999 39.0000000000001,-37.9999999999999 39.0000000000001)))",39.5,39,-37,-38,07B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 39.5000000000001,-37.9999999999999 40.0000000000001,-36.9999999999999 40.0000000000001,-36.9999999999999 39.5000000000001,-37.9999999999999 39.5000000000001)))",40,39.5,-37,-38,08B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 40.0000000000001,-37.9999999999999 40.5000000000001,-36.9999999999999 40.5000000000001,-36.9999999999999 40.0000000000001,-37.9999999999999 40.0000000000001)))",40.5,40,-37,-38,09B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 40.5000000000001,-37.9999999999999 41.0000000000001,-36.9999999999999 41.0000000000001,-36.9999999999999 40.5000000000001,-37.9999999999999 40.5000000000001)))",41,40.5,-37,-38,10B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 41.0000000000001,-37.9999999999999 41.5000000000001,-36.9999999999999 41.5000000000001,-36.9999999999999 41.0000000000001,-37.9999999999999 41.0000000000001)))",41.5,41,-37,-38,11B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 41.5000000000001,-37.9999999999999 42.0000000000001,-36.9999999999999 42.0000000000001,-36.9999999999999 41.5000000000001,-37.9999999999999 41.5000000000001)))",42,41.5,-37,-38,12B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 42.0000000000001,-37.9999999999999 42.5000000000001,-36.9999999999999 42.5000000000001,-36.9999999999999 42.0000000000001,-37.9999999999999 42.0000000000001)))",42.5,42,-37,-38,13B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 42.5000000000001,-37.9999999999999 43.0000000000001,-36.9999999999999 43.0000000000001,-36.9999999999999 42.5000000000001,-37.9999999999999 42.5000000000001)))",43,42.5,-37,-38,14B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 43.0000000000001,-37.9999999999999 43.5000000000001,-36.9999999999999 43.5000000000001,-36.9999999999999 43.0000000000001,-37.9999999999999 43.0000000000001)))",43.5,43,-37,-38,15B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 43.5000000000001,-37.9999999999999 44.0000000000001,-36.9999999999999 44.0000000000001,-36.9999999999999 43.5000000000001,-37.9999999999999 43.5000000000001)))",44,43.5,-37,-38,16B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 44.0000000000001,-37.9999999999999 44.5000000000001,-36.9999999999999 44.5000000000001,-36.9999999999999 44.0000000000001,-37.9999999999999 44.0000000000001)))",44.5,44,-37,-38,17B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 44.5000000000001,-37.9999999999999 45.0000000000001,-36.9999999999999 45.0000000000001,-36.9999999999999 44.5000000000001,-37.9999999999999 44.5000000000001)))",45,44.5,-37,-38,18B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 45.0000000000001,-37.9999999999999 45.5000000000001,-36.9999999999999 45.5000000000001,-36.9999999999999 45.0000000000001,-37.9999999999999 45.0000000000001)))",45.5,45,-37,-38,19B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 45.5000000000001,-37.9999999999999 46.0000000000001,-36.9999999999999 46.0000000000001,-36.9999999999999 45.5000000000001,-37.9999999999999 45.5000000000001)))",46,45.5,-37,-38,20B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 46.0000000000001,-37.9999999999999 46.5000000000001,-36.9999999999999 46.5000000000001,-36.9999999999999 46.0000000000001,-37.9999999999999 46.0000000000001)))",46.5,46,-37,-38,21B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 46.5000000000001,-37.9999999999999 47.0000000000001,-36.9999999999999 47.0000000000001,-36.9999999999999 46.5000000000001,-37.9999999999999 46.5000000000001)))",47,46.5,-37,-38,22B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 47.0000000000001,-37.9999999999999 47.5000000000001,-36.9999999999999 47.5000000000001,-36.9999999999999 47.0000000000001,-37.9999999999999 47.0000000000001)))",47.5,47,-37,-38,23B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 47.5000000000001,-37.9999999999999 48.0000000000001,-36.9999999999999 48.0000000000001,-36.9999999999999 47.5000000000001,-37.9999999999999 47.5000000000001)))",48,47.5,-37,-38,24B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 48.0000000000001,-37.9999999999999 48.5000000000001,-36.9999999999999 48.5000000000001,-36.9999999999999 48.0000000000001,-37.9999999999999 48.0000000000001)))",48.5,48,-37,-38,25B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 48.5000000000001,-37.9999999999999 49.0000000000001,-36.9999999999999 49.0000000000001,-36.9999999999999 48.5000000000001,-37.9999999999999 48.5000000000001)))",49,48.5,-37,-38,26B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 49.0000000000001,-37.9999999999999 49.5000000000001,-36.9999999999999 49.5000000000001,-36.9999999999999 49.0000000000001,-37.9999999999999 49.0000000000001)))",49.5,49,-37,-38,27B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 49.5000000000001,-37.9999999999999 50.0000000000001,-36.9999999999999 50.0000000000001,-36.9999999999999 49.5000000000001,-37.9999999999999 49.5000000000001)))",50,49.5,-37,-38,28B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 50.0000000000001,-37.9999999999999 50.5000000000001,-36.9999999999999 50.5000000000001,-36.9999999999999 50.0000000000001,-37.9999999999999 50.0000000000001)))",50.5,50,-37,-38,29B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 50.5000000000001,-37.9999999999999 51.0000000000001,-36.9999999999999 51.0000000000001,-36.9999999999999 50.5000000000001,-37.9999999999999 50.5000000000001)))",51,50.5,-37,-38,30B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 51.0000000000001,-37.9999999999999 51.5000000000001,-36.9999999999999 51.5000000000001,-36.9999999999999 51.0000000000001,-37.9999999999999 51.0000000000001)))",51.5,51,-37,-38,31B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 51.5000000000001,-37.9999999999999 52.0000000000001,-36.9999999999999 52.0000000000001,-36.9999999999999 51.5000000000001,-37.9999999999999 51.5000000000001)))",52,51.5,-37,-38,32B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 52.0000000000001,-37.9999999999999 52.5000000000001,-36.9999999999999 52.5000000000001,-36.9999999999999 52.0000000000001,-37.9999999999999 52.0000000000001)))",52.5,52,-37,-38,33B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 52.5000000000001,-37.9999999999999 53.0000000000001,-36.9999999999999 53.0000000000001,-36.9999999999999 52.5000000000001,-37.9999999999999 52.5000000000001)))",53,52.5,-37,-38,34B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 53.0000000000001,-37.9999999999999 53.5000000000001,-36.9999999999999 53.5000000000001,-36.9999999999999 53.0000000000001,-37.9999999999999 53.0000000000001)))",53.5,53,-37,-38,35B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 53.5000000000001,-37.9999999999999 54.0000000000001,-36.9999999999999 54.0000000000001,-36.9999999999999 53.5000000000001,-37.9999999999999 53.5000000000001)))",54,53.5,-37,-38,36B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 54.0000000000001,-37.9999999999999 54.5000000000001,-36.9999999999999 54.5000000000001,-36.9999999999999 54.0000000000001,-37.9999999999999 54.0000000000001)))",54.5,54,-37,-38,37B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 54.5000000000001,-37.9999999999999 55.0000000000001,-36.9999999999999 55.0000000000001,-36.9999999999999 54.5000000000001,-37.9999999999999 54.5000000000001)))",55,54.5,-37,-38,38B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 55.0000000000001,-37.9999999999999 55.5000000000001,-36.9999999999999 55.5000000000001,-36.9999999999999 55.0000000000001,-37.9999999999999 55.0000000000001)))",55.5,55,-37,-38,39B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 55.5000000000001,-37.9999999999999 56.0000000000001,-36.9999999999999 56.0000000000001,-36.9999999999999 55.5000000000001,-37.9999999999999 55.5000000000001)))",56,55.5,-37,-38,40B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 56.0000000000001,-37.9999999999999 56.5000000000001,-36.9999999999999 56.5000000000001,-36.9999999999999 56.0000000000001,-37.9999999999999 56.0000000000001)))",56.5,56,-37,-38,41B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 56.5000000000001,-37.9999999999999 57.0000000000001,-36.9999999999999 57.0000000000001,-36.9999999999999 56.5000000000001,-37.9999999999999 56.5000000000001)))",57,56.5,-37,-38,42B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 57.0000000000001,-37.9999999999999 57.5000000000001,-36.9999999999999 57.5000000000001,-36.9999999999999 57.0000000000001,-37.9999999999999 57.0000000000001)))",57.5,57,-37,-38,43B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 57.5000000000001,-37.9999999999999 58.0000000000001,-36.9999999999999 58.0000000000001,-36.9999999999999 57.5000000000001,-37.9999999999999 57.5000000000001)))",58,57.5,-37,-38,44B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 58.0000000000001,-37.9999999999999 58.5000000000001,-36.9999999999999 58.5000000000001,-36.9999999999999 58.0000000000001,-37.9999999999999 58.0000000000001)))",58.5,58,-37,-38,45B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 58.5000000000001,-37.9999999999999 59.0000000000001,-36.9999999999999 59.0000000000001,-36.9999999999999 58.5000000000001,-37.9999999999999 58.5000000000001)))",59,58.5,-37,-38,46B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 59.0000000000001,-37.9999999999999 59.5000000000001,-36.9999999999999 59.5000000000001,-36.9999999999999 59.0000000000001,-37.9999999999999 59.0000000000001)))",59.5,59,-37,-38,47B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 59.5000000000001,-37.9999999999999 60.0000000000001,-36.9999999999999 60.0000000000001,-36.9999999999999 59.5000000000001,-37.9999999999999 59.5000000000001)))",60,59.5,-37,-38,48B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 60.0000000000001,-37.9999999999999 60.5000000000001,-36.9999999999999 60.5000000000001,-36.9999999999999 60.0000000000001,-37.9999999999999 60.0000000000001)))",60.5,60,-37,-38,49B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 60.5000000000001,-37.9999999999999 61.0000000000001,-36.9999999999999 61.0000000000001,-36.9999999999999 60.5000000000001,-37.9999999999999 60.5000000000001)))",61,60.5,-37,-38,50B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 61.0000000000001,-37.9999999999999 61.5000000000001,-36.9999999999999 61.5000000000001,-36.9999999999999 61.0000000000001,-37.9999999999999 61.0000000000001)))",61.5,61,-37,-38,51B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 61.5000000000001,-37.9999999999999 62.0000000000001,-36.9999999999999 62.0000000000001,-36.9999999999999 61.5000000000001,-37.9999999999999 61.5000000000001)))",62,61.5,-37,-38,52B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 62.0000000000001,-37.9999999999999 62.5000000000001,-36.9999999999999 62.5000000000001,-36.9999999999999 62.0000000000001,-37.9999999999999 62.0000000000001)))",62.5,62,-37,-38,53B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 62.5000000000001,-37.9999999999999 63.0000000000001,-36.9999999999999 63.0000000000001,-36.9999999999999 62.5000000000001,-37.9999999999999 62.5000000000001)))",63,62.5,-37,-38,54B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 63.0000000000001,-37.9999999999999 63.5000000000001,-36.9999999999999 63.5000000000001,-36.9999999999999 63.0000000000001,-37.9999999999999 63.0000000000001)))",63.5,63,-37,-38,55B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 63.5000000000001,-37.9999999999999 64.0000000000001,-36.9999999999999 64.0000000000001,-36.9999999999999 63.5000000000001,-37.9999999999999 63.5000000000001)))",64,63.5,-37,-38,56B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 64.0000000000001,-37.9999999999999 64.5000000000001,-36.9999999999999 64.5000000000001,-36.9999999999999 64.0000000000001,-37.9999999999999 64.0000000000001)))",64.5,64,-37,-38,57B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 64.5000000000001,-37.9999999999999 65.0000000000001,-36.9999999999999 65.0000000000001,-36.9999999999999 64.5000000000001,-37.9999999999999 64.5000000000001)))",65,64.5,-37,-38,58B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 65.0000000000001,-37.9999999999999 65.5000000000001,-36.9999999999999 65.5000000000001,-36.9999999999999 65.0000000000001,-37.9999999999999 65.0000000000001)))",65.5,65,-37,-38,59B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 65.5000000000001,-37.9999999999999 66.0000000000001,-36.9999999999999 66.0000000000001,-36.9999999999999 65.5000000000001,-37.9999999999999 65.5000000000001)))",66,65.5,-37,-38,60B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 66.0000000000001,-37.9999999999999 66.5000000000001,-36.9999999999999 66.5000000000001,-36.9999999999999 66.0000000000001,-37.9999999999999 66.0000000000001)))",66.5,66,-37,-38,61B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 82.5000000000001,-37.9999999999999 83.0000000000001,-36.9999999999999 83.0000000000001,-36.9999999999999 82.5000000000001,-37.9999999999999 82.5000000000001)))",83,82.5,-37,-38,94B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 83.0000000000001,-37.9999999999999 83.5000000000001,-36.9999999999999 83.5000000000001,-36.9999999999999 83.0000000000001,-37.9999999999999 83.0000000000001)))",83.5,83,-37,-38,95B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 83.5000000000001,-37.9999999999999 84.0000000000001,-36.9999999999999 84.0000000000001,-36.9999999999999 83.5000000000001,-37.9999999999999 83.5000000000001)))",84,83.5,-37,-38,96B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 84.0000000000001,-37.9999999999999 84.5000000000001,-36.9999999999999 84.5000000000001,-36.9999999999999 84.0000000000001,-37.9999999999999 84.0000000000001)))",84.5,84,-37,-38,97B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-37.9999999999999 84.5000000000001,-37.9999999999999 85.0000000000001,-36.9999999999999 85.0000000000001,-36.9999999999999 84.5000000000001,-37.9999999999999 84.5000000000001)))",85,84.5,-37,-38,98B2,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 36.0000000000001,-36.9999999999999 36.5000000000001,-35.9999999999999 36.5000000000001,-35.9999999999999 36.0000000000001,-36.9999999999999 36.0000000000001)))",36.5,36,-36,-37,01B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 36.5000000000001,-36.9999999999999 37.0000000000001,-35.9999999999999 37.0000000000001,-35.9999999999999 36.5000000000001,-36.9999999999999 36.5000000000001)))",37,36.5,-36,-37,02B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 37.0000000000001,-36.9999999999999 37.5000000000001,-35.9999999999999 37.5000000000001,-35.9999999999999 37.0000000000001,-36.9999999999999 37.0000000000001)))",37.5,37,-36,-37,03B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 37.5000000000001,-36.9999999999999 38.0000000000001,-35.9999999999999 38.0000000000001,-35.9999999999999 37.5000000000001,-36.9999999999999 37.5000000000001)))",38,37.5,-36,-37,04B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 38.0000000000001,-36.9999999999999 38.5000000000001,-35.9999999999999 38.5000000000001,-35.9999999999999 38.0000000000001,-36.9999999999999 38.0000000000001)))",38.5,38,-36,-37,05B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 38.5000000000001,-36.9999999999999 39.0000000000001,-35.9999999999999 39.0000000000001,-35.9999999999999 38.5000000000001,-36.9999999999999 38.5000000000001)))",39,38.5,-36,-37,06B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 39.0000000000001,-36.9999999999999 39.5000000000001,-35.9999999999999 39.5000000000001,-35.9999999999999 39.0000000000001,-36.9999999999999 39.0000000000001)))",39.5,39,-36,-37,07B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 39.5000000000001,-36.9999999999999 40.0000000000001,-35.9999999999999 40.0000000000001,-35.9999999999999 39.5000000000001,-36.9999999999999 39.5000000000001)))",40,39.5,-36,-37,08B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 40.0000000000001,-36.9999999999999 40.5000000000001,-35.9999999999999 40.5000000000001,-35.9999999999999 40.0000000000001,-36.9999999999999 40.0000000000001)))",40.5,40,-36,-37,09B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 40.5000000000001,-36.9999999999999 41.0000000000001,-35.9999999999999 41.0000000000001,-35.9999999999999 40.5000000000001,-36.9999999999999 40.5000000000001)))",41,40.5,-36,-37,10B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 41.0000000000001,-36.9999999999999 41.5000000000001,-35.9999999999999 41.5000000000001,-35.9999999999999 41.0000000000001,-36.9999999999999 41.0000000000001)))",41.5,41,-36,-37,11B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 41.5000000000001,-36.9999999999999 42.0000000000001,-35.9999999999999 42.0000000000001,-35.9999999999999 41.5000000000001,-36.9999999999999 41.5000000000001)))",42,41.5,-36,-37,12B3,ICES,Y
"SRID=4326;MULTIPOLYGON(((-36.9999999999999 42.0000000000001,-36.9999999999999 42.5000000000001,-35.9999999999999 42.5000000000001,-35.9999999999999 42.0000000000001,-36.9999999999999 42.0000000000001)))",42.5,42,-36,-37,13B3,ICES,Y
