geom,country_code,code,name,fishing_port,landing_place,commercial_port
"SRID=4326;MULTIPOINT(13.234 -8.838)",AGO,AOLAD,Luanda,Y,,
"SRID=4326;MULTIPOINT(13.533 -12.367)",AGO,AOLOB,Lobito,Y,,
"SRID=4326;MULTIPOINT(12.158 -15.195)",AGO,AOMSZ,Namibe,Y,,
"SRID=4326;MULTIPOINT(-59.167 -33.683)",ARG,ARSPD,San Pedro,Y,,
"SRID=4326;MULTIPOINT(-170.701 -14.279)",ASM,ASPPG,Pago Pago,Y,,
"SRID=4326;MULTIPOINT(115.707 -32.056)",AUS,AUFRE,Fremantle,Y,,
"SRID=4326;MULTIPOINT(4.417 51.217)",BEL,BEANR,Antwerpen,Y,,Y
"SRID=4326;MULTIPOINT(3.133 51.317)",BEL,BEBBG,Blankenberge,Y,,
"SRID=4326;MULTIPOINT(3.717 51.25)",BEL,BEBHE,Boekhoute,Y,,
"SRID=4326;MULTIPOINT(4.167 51.283)",BEL,BEKDE,Kieldrecht,Y,,
"SRID=4326;MULTIPOINT(2.75 51.133)",BEL,BENIE,Nieuwpoort,Y,,Y
"SRID=4326;MULTIPOINT(2.917 51.217)",BEL,BEOST,Oostende (Ostend),Y,,Y
"SRID=4326;MULTIPOINT(3.2 51.333)",BEL,BEZEE,Zeebrugge,Y,,Y
"SRID=4326;MULTIPOINT(27.933 43.129)",BGR,BGADB,Ada Bahcha,Y,,
"SRID=4326;MULTIPOINT(27.652 42.637)",BGR,BGAHE,Aheloy,Y,,
"SRID=4326;MULTIPOINT(27.933 42.101)",BGR,BGAKH,Akhtopol,Y,,Y
"SRID=4326;MULTIPOINT(28.099 43.378)",BGR,BGALB,Albena,Y,,
"SRID=4326;MULTIPOINT(27.841 43.186)",BGR,BGAMO,Amonal,Y,,
"SRID=4326;MULTIPOINT(27.895 43.196)",BGR,BGANT,Anton Ivanov,Y,,
"SRID=4326;MULTIPOINT(27.733 42.336)",BGR,BGARK,Arkutino,Y,,
"SRID=4326;MULTIPOINT(27.9 43.184)",BGR,BGASP,Asparuhovo Keya,Y,,
"SRID=4326;MULTIPOINT(28.167 43.4)",BGR,BGBAL,Balchik,Y,,Y
"SRID=4326;MULTIPOINT(27.895 43.197)",BGR,BGBHZ,Buhta zapad,Y,,
"SRID=4326;MULTIPOINT(27.698 43.198)",BGR,BGBLV,Beloslav,Y,,
"SRID=4326;MULTIPOINT(27.94 43.208)",BGR,BGBN2,Buna 102,Y,,
"SRID=4326;MULTIPOINT(27.949 43.21)",BGR,BGBN3,Buna 103,Y,,
"SRID=4326;MULTIPOINT(27.933 43.205)",BGR,BGBNA,Buna 101,Y,,
"SRID=4326;MULTIPOINT(27.45 42.483)",BGR,BGBOJ,Burgas,Y,,Y
"SRID=4326;MULTIPOINT(28.471 43.382)",BGR,BGBOL,Bolata,Y,,
"SRID=4326;MULTIPOINT(27.896 42.853)",BGR,BGBYL,Byala,Y,,
"SRID=4326;MULTIPOINT(27.841 43.186)",BGR,BGCHA,Chayka,Y,,
"SRID=4326;MULTIPOINT(27.64 42.449)",BGR,BGCHM,Chernomorets,Y,,
"SRID=4326;MULTIPOINT(27.874 43.209)",BGR,BGCHN,Cherno more,Y,,
"SRID=4326;MULTIPOINT(27.539 42.456)",BGR,BGCHO,Chukalya,Y,,
"SRID=4326;MULTIPOINT(28.389 43.404)",BGR,BGDAL,Dalboka,Y,,
"SRID=4326;MULTIPOINT(28.573 43.589)",BGR,BGEZE,Ezerets,Y,,
"SRID=4326;MULTIPOINT(27.777 43.197)",BGR,BGEZR,Ezerovo,Y,,
"SRID=4326;MULTIPOINT(28.058 43.313)",BGR,BGFRE,Frenkliman,Y,,
"SRID=4326;MULTIPOINT(27.894 42.742)",BGR,BGIRA,Irakli,Y,,
"SRID=4326;MULTIPOINT(27.888 43.033)",BGR,BGKAM,Kamchia,Y,,
"SRID=4326;MULTIPOINT(28.35 43.411)",BGR,BGKB3,Kavarna Buna 3,Y,,
"SRID=4326;MULTIPOINT(28.357 43.411)",BGR,BGKBA,Kavarna Buna 1,Y,,
"SRID=4326;MULTIPOINT(27.781 42.234)",BGR,BGKIT,Kiten,Y,,
"SRID=4326;MULTIPOINT(28.029 43.249)",BGR,BGKOK,Kokodiva,Y,,
"SRID=4326;MULTIPOINT(27.767 43.187)",BGR,BGKON,Konstantinovo,Y,,
"SRID=4326;MULTIPOINT(28.069 43.327)",BGR,BGKRA,Kranevo,Y,,
"SRID=4326;MULTIPOINT(27.491 42.447)",BGR,BGKRE,Kraymorie,Y,,
"SRID=4326;MULTIPOINT(28.573 43.623)",BGR,BGKRP,Krapets,Y,,
"SRID=4326;MULTIPOINT(27.917 43.174)",BGR,BGKRT,Karantinata,Y,,
"SRID=4326;MULTIPOINT(28.359 43.411)",BGR,BGKVN,Kavarna,Y,,
"SRID=4326;MULTIPOINT(27.818 43.196)",BGR,BGKZO,Kazashko,Y,,
"SRID=4326;MULTIPOINT(27.799 43.202)",BGR,BGLES,Lesport,Y,,
"SRID=4326;MULTIPOINT(27.813 42.209)",BGR,BGLZC,Lozenets,Y,,
"SRID=4326;MULTIPOINT(27.874 43.196)",BGR,BGMCH,Malka Chayka,Y,,
"SRID=4326;MULTIPOINT(27.694 43.199)",BGR,BGMEC,Mecheto,Y,,
"SRID=4326;MULTIPOINT(27.717 42.65)",BGR,BGNES,Nessebar,Y,,Y
"SRID=4326;MULTIPOINT(27.888 42.809)",BGR,BGOBZ,Obzor,Y,,
"SRID=4326;MULTIPOINT(27.527 42.437)",BGR,BGOTM,Otmanli,Y,,
"SRID=4326;MULTIPOINT(28.054 43.303)",BGR,BGPAN,Panorama,Y,,
"SRID=4326;MULTIPOINT(27.639 42.551)",BGR,BGPOR,Pomorie,Y,,Y
"SRID=4326;MULTIPOINT(27.758 42.264)",BGR,BGPRI,Primorsko,Y,,
"SRID=4326;MULTIPOINT(27.673 42.637)",BGR,BGRAV,Ravda,Y,,
"SRID=4326;MULTIPOINT(27.894 43.196)",BGR,BGRD2,Rodopa 2,Y,,
"SRID=4326;MULTIPOINT(27.895 43.197)",BGR,BGRDA,Rodopa 1,Y,,
"SRID=4326;MULTIPOINT(28.028 41.983)",BGR,BGREZ,Rezovo,Y,,
"SRID=4326;MULTIPOINT(28.525 43.421)",BGR,BGRUS,Rusalka,Y,,
"SRID=4326;MULTIPOINT(27.518 42.554)",BGR,BGSAR,Sarafovo,Y,,
"SRID=4326;MULTIPOINT(28.243 43.405)",BGR,BGSBA,SBA,Y,,
"SRID=4326;MULTIPOINT(27.903 43.185)",BGR,BGSEK,Sever Eksport,Y,,
"SRID=4326;MULTIPOINT(28.607 43.541)",BGR,BGSHA,Shabla,Y,,
"SRID=4326;MULTIPOINT(27.898 42.958)",BGR,BGSHK,Shkorpilovtsi,Y,,
"SRID=4326;MULTIPOINT(27.992 42.061)",BGR,BGSIN,Sinemorets,Y,,
"SRID=4326;MULTIPOINT(27.799 43.186)",BGR,BGSLK,Slivkata,Y,,
"SRID=4326;MULTIPOINT(27.683 42.417)",BGR,BGSOZ,Sozopol,Y,,Y
"SRID=4326;MULTIPOINT(27.74 43.197)",BGR,BGSTR,Strashimirovo,Y,,
"SRID=4326;MULTIPOINT(27.766 42.706)",BGR,BGSVV,Sveti Vlas,Y,,
"SRID=4326;MULTIPOINT(27.98 43.218)",BGR,BGTRK,Trakata,Y,,
"SRID=4326;MULTIPOINT(27.85 42.167)",BGR,BGTRV,Tsarevo,Y,,
"SRID=4326;MULTIPOINT(28.216 43.399)",BGR,BGTUZ,Tuzlata,Y,,
"SRID=4326;MULTIPOINT(28.586 43.495)",BGR,BGTYL,Tyulenovo,Y,,
"SRID=4326;MULTIPOINT(27.9 43.183)",BGR,BGVAR,Varna,Y,,Y
"SRID=4326;MULTIPOINT(27.914 43.19)",BGR,BGVAZ,Varna-Zapad,Y,,
"SRID=4326;MULTIPOINT(27.862 43.192)",BGR,BGVES,Veslets,Y,,
"SRID=4326;MULTIPOINT(27.911 42.12)",BGR,BGVRV,Varvara,Y,,
"SRID=4326;MULTIPOINT(27.896 43.195)",BGR,BGYVA,Yahtklub Varna,Y,,
"SRID=4326;MULTIPOINT(28.434 43.384)",BGR,BGZEL,Zelenka,Y,,
"SRID=4326;MULTIPOINT(27.804 43.184)",BGR,BGZVE,Zvezditsa,Y,,
"SRID=4326;MULTIPOINT(2.433 6.367)",BEN,BJCOO,Cotonou,Y,,
"SRID=4326;MULTIPOINT(-37.072 -10.945)",BRA,BRAJU,Aracaju,Y,,
"SRID=4326;MULTIPOINT(-34.834 -6.966)",BRA,BRCDO,Cabedelo,Y,,
"SRID=4326;MULTIPOINT(-48.671 -26.909)",BRA,BRITJ,Itajai,Y,,
"SRID=4326;MULTIPOINT(-35.201 -5.779)",BRA,BRNAT,Natal,Y,,
"SRID=4326;MULTIPOINT(-40.067 -19.829)",BRA,BRPCL,Portocel,Y,,
"SRID=4326;MULTIPOINT(-43.173 -22.907)",BRA,BRRIO,Rio de Janeiro,Y,,
"SRID=4326;MULTIPOINT(-46.325 -23.968)",BRA,BRSSZ,Santos,Y,,
"SRID=4326;MULTIPOINT(-40.296 -20.297)",BRA,BRVIX,Vitória,Y,,
"SRID=4326;MULTIPOINT(-53.3 47.583)",CAN,CABYR,Bay Roberts,Y,,
"SRID=4326;MULTIPOINT(-54.55 48.95)",CAN,CAGAN,Gander,Y,,
"SRID=4326;MULTIPOINT(-54 47.3)",CAN,CANWP,ARGENTIA,Y,,
"SRID=4326;MULTIPOINT(-52.733 47.567)",CAN,CASJF,Saint-John's,Y,,
"SRID=4326;MULTIPOINT(-4.034 5.319)",CIV,CIABJ,Abidjan,Y,,
"SRID=4326;MULTIPOINT(-70.933 -53.133)",CHL,CLPUQ,Punta Arenas,Y,,
"SRID=4326;MULTIPOINT(-73.133 -36.7)",CHL,CLSVE,San Vicente,Y,,
"SRID=4326;MULTIPOINT(-74.807 11.004)",COL,COBAQ,Barranquilla,Y,,
"SRID=4326;MULTIPOINT(-25 16.883)",CPV,CVMIN,Mindelo,Y,,
"SRID=4326;MULTIPOINT(-22.917 16.75)",CPV,CVSID,Ilha do Sal,Y,,
"SRID=4326;MULTIPOINT(-24.975 16.827)",CPV,CVVXE,Sao Vicente,Y,,
"SRID=4326;MULTIPOINT(34.003 34.982)",CYP,CYAYI,Ayia Napa,Y,,
"SRID=4326;MULTIPOINT(32.318 34.903)",CYP,CYGEO,Ayios Georgios,Y,,
"SRID=4326;MULTIPOINT(33.641 34.917)",CYP,CYLAR,Larnaca Port,Y,,
"SRID=4326;MULTIPOINT(32.394 35.041)",CYP,CYLAT,Latchi,Y,,Y
"SRID=4326;MULTIPOINT(33.633 34.883)",CYP,CYLFS,Larnaca Fishing Shelter,Y,,
"SRID=4326;MULTIPOINT(33.017 34.65)",CYP,CYLIM,Limassol New Port,Y,,
"SRID=4326;MULTIPOINT(33.043 34.669)",CYP,CYLOP,Limassol Old Port,Y,,
"SRID=4326;MULTIPOINT(33.777 34.981)",CYP,CYORM,Ormidia,Y,,
"SRID=4326;MULTIPOINT(34.037 35.038)",CYP,CYPAR,Paralimni,Y,,
"SRID=4326;MULTIPOINT(32.412 34.755)",CYP,CYPFO,Paphos,Y,,Y
"SRID=4326;MULTIPOINT(32.55 35.167)",CYP,CYPOM,Pomos,Y,,
"SRID=4326;MULTIPOINT(33.901 34.97)",CYP,CYPOT,Potamos,Y,,
"SRID=4326;MULTIPOINT(32.671 35.19)",CYP,CYPYR,Pyrgos,Y,,
"SRID=4326;MULTIPOINT(34.016 35.055)",CYP,CYTRI,Ayia Triada,Y,,
"SRID=4326;MULTIPOINT(33.831 34.964)",CYP,CYXYL,Xylofagou,Y,,
"SRID=4326;MULTIPOINT(33.338 34.727)",CYP,CYZYG,Zygi,Y,,
"SRID=4326;MULTIPOINT(9.933 54.633)",DEU,DE4AV,ARNIS,Y,,
"SRID=4326;MULTIPOINT(12.622 54.372)",DEU,DE5B6,BODSTEDT,Y,,
"SRID=4326;MULTIPOINT(9.567 53.717)",DEU,DE63D,Seester,Y,,
"SRID=4326;MULTIPOINT(11.061 54.188)",DEU,DE63V,Kellenhusen,Y,,
"SRID=4326;MULTIPOINT(10.765 54.062)",DEU,DE64R,Sierksdorf,Y,,
"SRID=4326;MULTIPOINT(10.753 54.051)",DEU,DE64V,Haffkrug,Y,,
"SRID=4326;MULTIPOINT(10.813 53.993)",DEU,DE64Z,Niendorf Ostsee,Y,,
"SRID=4326;MULTIPOINT(10.68 54.318)",DEU,DE65G,Hohwacht,Y,,
"SRID=4326;MULTIPOINT(8.883 54.005)",DEU,DE68S,FRIEDRICHSKOOG,Y,,
"SRID=4326;MULTIPOINT(8.381 54.631)",DEU,DE69S,WITTDÜN,Y,,
"SRID=4326;MULTIPOINT(11.898 54.148)",DEU,DE73B,Börgerende,Y,,
"SRID=4326;MULTIPOINT(8.521 53.736)",DEU,DE75Q,Dorum,Y,,
"SRID=4326;MULTIPOINT(11.563 54.031)",DEU,DE7B6,BOIENSDORF,Y,,
"SRID=4326;MULTIPOINT(14.271 53.739)",DEU,DE8AN,ALTWARP,Y,,
"SRID=4326;MULTIPOINT(12.421 54.381)",DEU,DEAAN,AHRENSHOOP-ALTHAGEN,Y,,
"SRID=4326;MULTIPOINT(8.049 53.526)",DEU,DEACC,ACCUMERSIEL,Y,,
"SRID=4326;MULTIPOINT(14.193 53.943)",DEU,DEAHC,AHLBECK,Y,,
"SRID=4326;MULTIPOINT(10.791 54.309)",DEU,DEB02,Brök,Y,,
"SRID=4326;MULTIPOINT(9.609 54.829)",DEU,DEB99,BOCKHOLMWIK,Y,,
"SRID=4326;MULTIPOINT(13.716 54.362)",DEU,DEBA2,Baabe,Y,,
"SRID=4326;MULTIPOINT(14.138 53.968)",DEU,DEBA4,BANSIN,Y,,
"SRID=4326;MULTIPOINT(12.727 54.372)",DEU,DEBBH,BARTH,Y,,
"SRID=4326;MULTIPOINT(9.418 53.877)",DEU,DEBEI,BEIDENFLETH,Y,,Y
"SRID=4326;MULTIPOINT(7.575 53.675)",DEU,DEBEN,BENSERSIEL,Y,,Y
"SRID=4326;MULTIPOINT(13.033 54.433)",DEU,DEBH7,BARHÖFT,Y,,
"SRID=4326;MULTIPOINT(8.483 53.333)",DEU,DEBKE,BRAKE,Y,,Y
"SRID=4326;MULTIPOINT(9.44 53.872)",DEU,DEBL5,BAHRENFLETH,Y,,
"SRID=4326;MULTIPOINT(9.434 53.752)",DEU,DEBLJ,BIELENBERG,Y,,
"SRID=4326;MULTIPOINT(6.75 53.558)",DEU,DEBMK,BORKUM,Y,,Y
"SRID=4326;MULTIPOINT(9.127 53.895)",DEU,DEBRB,Brunsbüttel,Y,,Y
"SRID=4326;MULTIPOINT(8.573 53.537)",DEU,DEBRV,BREMERHAVEN,Y,,Y
"SRID=4326;MULTIPOINT(11.191 54.422)",DEU,DEBSK,BURGSTAAKEN,Y,,Y
"SRID=4326;MULTIPOINT(8.85 54.133)",DEU,DEBUM,Büsum,Y,,Y
"SRID=4326;MULTIPOINT(13.6 54.4)",DEU,DEBZR,BINZ,Y,,
"SRID=4326;MULTIPOINT(8.7 53.867)",DEU,DECUX,CUXHAVEN,Y,,Y
"SRID=4326;MULTIPOINT(8.692 54.732)",DEU,DEDAG,Dagebüll,Y,,Y
"SRID=4326;MULTIPOINT(8.11 53.447)",DEU,DEDAN,Dangast,Y,,
"SRID=4326;MULTIPOINT(10.025 54.582)",DEU,DEDAP,DAMP,Y,,
"SRID=4326;MULTIPOINT(9.986 54.72)",DEU,DEDCT,DRECHT,Y,,
"SRID=4326;MULTIPOINT(11.09 54.218)",DEU,DEDHI,Dahme,Y,,
"SRID=4326;MULTIPOINT(12.365 54.295)",DEU,DEDIA,DIERHAGEN,Y,,
"SRID=4326;MULTIPOINT(7.281 53.317)",DEU,DEDIT,DITZUM,Y,,
"SRID=4326;MULTIPOINT(13.233 54.628)",DEU,DEDRA,DRANSKE,Y,,Y
"SRID=4326;MULTIPOINT(9.838 54.475)",DEU,DEECK,Eckernförde,Y,,Y
"SRID=4326;MULTIPOINT(8.85 54.267)",DEU,DEEIK,EIDERLOCKSPERRWERK,Y,,
"SRID=4326;MULTIPOINT(7.2 53.367)",DEU,DEEME,EMDEN,Y,,Y
"SRID=4326;MULTIPOINT(8.355 53.595)",DEU,DEFEZ,FEDDERWARDERSIEL,Y,,
"SRID=4326;MULTIPOINT(9.957 54.771)",DEU,DEFHO,FALSHOEFT,Y,,
"SRID=4326;MULTIPOINT(9.543 53.727)",DEU,DEFLA,FLEIEN,Y,,
"SRID=4326;MULTIPOINT(9.43 54.802)",DEU,DEFLF,FLENSBURG,Y,,Y
"SRID=4326;MULTIPOINT(13.726 54.134)",DEU,DEFRJ,FREEST,Y,,
"SRID=4326;MULTIPOINT(10.179 54.393)",DEU,DEFRO,FRIEDRICHSORT,Y,,
"SRID=4326;MULTIPOINT(9.527 54.84)",DEU,DEGCK,GLUECKSBURG,Y,,
"SRID=4326;MULTIPOINT(9.082 53.797)",DEU,DEGEV,GEVERSDORF,Y,,
"SRID=4326;MULTIPOINT(13.738 54.342)",DEU,DEGHS,GÖHREN,Y,,
"SRID=4326;MULTIPOINT(9.417 53.783)",DEU,DEGLU,Glückstadt,Y,,Y
"SRID=4326;MULTIPOINT(13.471 54.569)",DEU,DEGLY,GLOWE,Y,,
"SRID=4326;MULTIPOINT(12.25 54.25)",DEU,DEGMX,Graal-Müritz,Y,,
"SRID=4326;MULTIPOINT(13.383 54.083)",DEU,DEGRD,GREIFSWALD,Y,,Y
"SRID=4326;MULTIPOINT(7.1 53.5)",DEU,DEGRE,GREETSIEL,Y,,
"SRID=4326;MULTIPOINT(11.104 54.364)",DEU,DEGRO,GROSSENBRODE,Y,,
"SRID=4326;MULTIPOINT(10.752 53.907)",DEU,DEGTM,LÜBECK-GOTHMUND,Y,,
"SRID=4326;MULTIPOINT(13.323 54.172)",DEU,DEGTW,GRISTOW,Y,,
"SRID=4326;MULTIPOINT(13.681 54.307)",DEU,DEGXG,Gager,Y,,
"SRID=4326;MULTIPOINT(13.683 54.296)",DEU,DEGZ4,GROSS-ZICKER,Y,,
"SRID=4326;MULTIPOINT(10.95 54.133)",DEU,DEGZZ,GROEMITZ,Y,,
"SRID=4326;MULTIPOINT(9.678 53.572)",DEU,DEHAM,HAMBURG,Y,,Y
"SRID=4326;MULTIPOINT(14.167 53.96)",DEU,DEHDF,HERINGSDORF,Y,,
"SRID=4326;MULTIPOINT(10.197 54.375)",DEU,DEHED,HEIKENDORF,Y,,
"SRID=4326;MULTIPOINT(8.542 54.577)",DEU,DEHGE,HOOGE,Y,,
"SRID=4326;MULTIPOINT(7.9 54.183)",DEU,DEHGL,HELGOLAND,Y,,Y
"SRID=4326;MULTIPOINT(10.983 54.373)",DEU,DEHHF,HEILIGENHAFEN,Y,,Y
"SRID=4326;MULTIPOINT(9.572 53.63)",DEU,DEHLO,HASELDORF,Y,,
"SRID=4326;MULTIPOINT(9.14 54.338)",DEU,DEHNX,Hennstedt,Y,,
"SRID=4326;MULTIPOINT(9.297 54.017)",DEU,DEHOD,HOCHDONN,Y,,Y
"SRID=4326;MULTIPOINT(8.083 53.642)",DEU,DEHOO,HOOKSIEL,Y,,
"SRID=4326;MULTIPOINT(8.022 53.685)",DEU,DEHOS,HORUMERSIEL,Y,,
"SRID=4326;MULTIPOINT(9.6 53.603)",DEU,DEHQN,HETLINGEN,Y,,
"SRID=4326;MULTIPOINT(8.297 54.758)",DEU,DEHRM,Hörnum-Sylt,Y,,Y
"SRID=4326;MULTIPOINT(7.808 53.707)",DEU,DEHSX,HARLESIEL,Y,,
"SRID=4326;MULTIPOINT(9.045 54.475)",DEU,DEHUS,HUSUM,Y,,Y
"SRID=4326;MULTIPOINT(10.523 54.375)",DEU,DEHUV,HUBERTSBERG,Y,,
"SRID=4326;MULTIPOINT(8.333 54.65)",DEU,DEIAM,Amrum,Y,,
"SRID=4326;MULTIPOINT(9.492 53.922)",DEU,DEITZ,ITZEHOE,Y,,Y
"SRID=4326;MULTIPOINT(13.828 54.113)",DEU,DEKAJ,Karlshagen,Y,,
"SRID=4326;MULTIPOINT(9.935 54.658)",DEU,DEKAP,KAPPELN,Y,,Y
"SRID=4326;MULTIPOINT(14.207 53.87)",DEU,DEKAV,Kamminke,Y,,
"SRID=4326;MULTIPOINT(11.44 53.995)",DEU,DEKDM,KIRCHDORF,Y,,
"SRID=4326;MULTIPOINT(10.157 54.333)",DEU,DEKEL,KIEL,Y,,Y
"SRID=4326;MULTIPOINT(9.839 54.607)",DEU,DEKEY,KETELSBY,Y,,
"SRID=4326;MULTIPOINT(9.968 54.731)",DEU,DEKGA,KRONSGAARD,Y,,
"SRID=4326;MULTIPOINT(9.607 53.672)",DEU,DEKLV,KLEVENDEICH,Y,,
"SRID=4326;MULTIPOINT(13.109 54.587)",DEU,DEKLY,KLOSTER,Y,,
"SRID=4326;MULTIPOINT(9.408 53.91)",DEU,DEKNO,Kasenort,Y,,
"SRID=4326;MULTIPOINT(14.023 54.039)",DEU,DEKOC,KOELPINSEE,Y,,
"SRID=4326;MULTIPOINT(9.488 53.725)",DEU,DEKOL,KOLLMAR,Y,,
"SRID=4326;MULTIPOINT(13.757 54.122)",DEU,DEKSL,Kröslin,Y,,
"SRID=4326;MULTIPOINT(14.003 54.051)",DEU,DEKSW,KOSEROW,Y,,
"SRID=4326;MULTIPOINT(11.742 54.147)",DEU,DEKU3,Kühlungsborn,Y,,
"SRID=4326;MULTIPOINT(9.559 53.664)",DEU,DEKZD,KREUZDEICH,Y,,
"SRID=4326;MULTIPOINT(13.692 54.28)",DEU,DEKZR,KLEIN-ZICKER,Y,,
"SRID=4326;MULTIPOINT(10.218 54.403)",DEU,DELAB,LABOE,Y,,
"SRID=4326;MULTIPOINT(13.5 54.342)",DEU,DELAK,"Lauterbach, Rügen",Y,,
"SRID=4326;MULTIPOINT(13.719 54.319)",DEU,DELB2,LOBBE,Y,,
"SRID=4326;MULTIPOINT(10.7 53.89)",DEU,DELBC,Lübeck,Y,,Y
"SRID=4326;MULTIPOINT(9.654 54.821)",DEU,DELGY,LANGBALLIGAU,Y,,
"SRID=4326;MULTIPOINT(9.983 54.515)",DEU,DELHZ,LANGHOLZ,Y,,
"SRID=4326;MULTIPOINT(8.44 55.017)",DEU,DELIS,List/Sylt,Y,,Y
"SRID=4326;MULTIPOINT(9.827 54.593)",DEU,DELIX,LINDAUNIS,Y,,
"SRID=4326;MULTIPOINT(11.09 54.446)",DEU,DELMK,LEMKENHAFEN,Y,,
"SRID=4326;MULTIPOINT(10.65 54.333)",DEU,DELPA,LIPPE,Y,,
"SRID=4326;MULTIPOINT(13.855 53.951)",DEU,DELSA,LASSAN,Y,,
"SRID=4326;MULTIPOINT(10.793 53.885)",DEU,DELSP,LÜBECK-SCHLUTUP,Y,,
"SRID=4326;MULTIPOINT(13.51 54.483)",DEU,DELZW,LIETZOW,Y,,
"SRID=4326;MULTIPOINT(9.992 54.685)",DEU,DEMAO,MAASHOLM,Y,,
"SRID=4326;MULTIPOINT(8.952 54.093)",DEU,DEMEL,Meldorf,Y,,
"SRID=4326;MULTIPOINT(13.967 53.768)",DEU,DEMKB,MOENKEBUDE,Y,,
"SRID=4326;MULTIPOINT(8.358 54.918)",DEU,DEMNK,MUNKMARSCH,Y,,
"SRID=4326;MULTIPOINT(11.249 54.423)",DEU,DEMSY,MEESCHENDORF,Y,,
"SRID=4326;MULTIPOINT(10.967 53.9)",DEU,DEMVD,DASSOW,Y,,
"SRID=4326;MULTIPOINT(9.567 53.733)",DEU,DENBM,Neuendorf bei Elmshorn,Y,,
"SRID=4326;MULTIPOINT(9.017 53.9)",DEU,DENEF,NEUFELD,Y,,
"SRID=4326;MULTIPOINT(13.333 54.547)",DEU,DENEK,"Neuenkirchen, Rügen",Y,,
"SRID=4326;MULTIPOINT(10.812 54.105)",DEU,DENHO,"Neustadt, Holstein",Y,,Y
"SRID=4326;MULTIPOINT(7.703 53.7)",DEU,DENHS,NEUHARLINGERSIEL,Y,,Y
"SRID=4326;MULTIPOINT(9.744 54.802)",DEU,DENKX,Neukirchen,Y,,
"SRID=4326;MULTIPOINT(13.583 54.483)",DEU,DENMK,NEU MUKRAN,Y,,
"SRID=4326;MULTIPOINT(7.158 53.625)",DEU,DENOE,NORDDEICH,Y,,Y
"SRID=4326;MULTIPOINT(8.808 54.498)",DEU,DENOR,NORDSTRAND,Y,,Y
"SRID=4326;MULTIPOINT(13.092 54.525)",DEU,DENOZ,"NEUENDORF, HIDDENSEE",Y,,
"SRID=4326;MULTIPOINT(13.61 54.335)",DEU,DENRZ,NEU REDDEVITZ,Y,,
"SRID=4326;MULTIPOINT(9.327 53.86)",DEU,DEOOF,Brokdorf,Y,,
"SRID=4326;MULTIPOINT(12.533 54.383)",DEU,DEORD,BORN,Y,,
"SRID=4326;MULTIPOINT(11.052 54.447)",DEU,DEORT,Orth/Fehmarn,Y,,Y
"SRID=4326;MULTIPOINT(9.863 54.753)",DEU,DEORV,OHRFELDHAFF,Y,,
"SRID=4326;MULTIPOINT(12.682 54.381)",DEU,DEPCE,Pruchten,Y,,
"SRID=4326;MULTIPOINT(13.778 54.14)",DEU,DEPEF,Peenemünde,Y,,Y
"SRID=4326;MULTIPOINT(8.688 54.522)",DEU,DEPEL,PELLWORM,Y,,Y
"SRID=4326;MULTIPOINT(7.257 53.318)",DEU,DEPGM,POGUM,Y,,
"SRID=4326;MULTIPOINT(12.57 54.453)",DEU,DEPRW,Prerow,Y,,
"SRID=4326;MULTIPOINT(8.583 54.305)",DEU,DEPSH,Sankt Peter-Ording,Y,,
"SRID=4326;MULTIPOINT(11.241 54.476)",DEU,DEPSK,Presen,Y,,
"SRID=4326;MULTIPOINT(11.227 54.503)",DEU,DEPUT,PUTTGARDEN,Y,,Y
"SRID=4326;MULTIPOINT(11.486 53.932)",DEU,DERDI,REDENTIN,Y,,
"SRID=4326;MULTIPOINT(10.485 54.388)",DEU,DERDX,RADELAND,Y,,
"SRID=4326;MULTIPOINT(13.357 54.613)",DEU,DEREQ,Breege,Y,,
"SRID=4326;MULTIPOINT(13.927 53.946)",DEU,DERKZ,RANKWITZ,Y,,
"SRID=4326;MULTIPOINT(11.609 54.104)",DEU,DERRE,RERIK,Y,,
"SRID=4326;MULTIPOINT(12.123 54.093)",DEU,DERSK,ROSTOCK,Y,,Y
"SRID=4326;MULTIPOINT(13.771 54.206)",DEU,DERUR,Ruden,Y,,
"SRID=4326;MULTIPOINT(12.44 54.293)",DEU,DERZD,Ribnitz-Damgarten,Y,,
"SRID=4326;MULTIPOINT(13.643 54.512)",DEU,DESAS,SASSNITZ,Y,,Y
"SRID=4326;MULTIPOINT(9.821 54.768)",DEU,DESBJ,STEINBERGHAFF,Y,,
"SRID=4326;MULTIPOINT(13.654 54.352)",DEU,DESDY,Seedorf,Y,,
"SRID=4326;MULTIPOINT(13.168 54.511)",DEU,DESH2,SCHAPRODE,Y,,
"SRID=4326;MULTIPOINT(13.284 54.234)",DEU,DESHY,Stahlbrode,Y,,
"SRID=4326;MULTIPOINT(11.118 54.417)",DEU,DESKQ,Strukkamp,Y,,
"SRID=4326;MULTIPOINT(8.755 54.682)",DEU,DESL5,Schlüttsiel,Y,,
"SRID=4326;MULTIPOINT(9.567 54.517)",DEU,DESLS,SCHLESWIG,Y,,
"SRID=4326;MULTIPOINT(10.272 54.415)",DEU,DESNQ,"Stein, Plön",Y,,
"SRID=4326;MULTIPOINT(8.561 53.794)",DEU,DESNV,Spieka-Neufeld,Y,,
"SRID=4326;MULTIPOINT(10.408 54.414)",DEU,DESSG,SCHOENBERGER STRAND,Y,,
